CustomerID,Date,Amount
C0027,2025-10-24,16400.0
C0027,2025-10-27,12700.0
C0028,2025-02-18,11500.0
C0028,2025-02-23,9500.0
C0028,2025-05-09,13700.0
C0029,2025-02-22,18500.0
C0029,2025-03-07,5600.0
C0029,2025-05-23,17200.0
C0029,2025-06-09,13500.0
C0029,2025-08-17,3600.0
C0029,2025-10-12,11800.0
C0030,2025-06-17,11700.0
C0030,2025-07-12,1200.0
C0030,2025-07-16,17600.0
C0031,2025-02-20,2700.0
C0031,2025-06-03,1300.0
C0031,2025-06-18,14000.0
C0031,2025-07-10,17800.0
C0031,2025-09-18,12600.0
C0031,2025-09-20,18400.0
C0032,2025-01-10,5200.0
C0032,2025-02-07,12800.0
C0033,2025-02-12,18300.0
C0033,2025-03-06,2900.0
C0033,2025-04-27,18000.0
C0033,2025-09-09,17200.0
C0033,2025-10-10,19000.0
C0034,2025-02-19,2600.0
C0034,2025-04-05,14000.0
C0034,2025-04-12,15400.0
C0034,2025-05-03,16000.0
C0034,2025-05-24,5900.0
C0034,2025-07-19,7900.0
C0034,2025-09-25,15100.0
C0034,2025-09-30,17800.0
C0034,2025-10-03,2200.0
C0035,2025-04-04,12800.0
C0036,2025-01-04,1800.0
C0036,2025-05-06,11400.0
C0036,2025-08-15,6700.0
C0036,2025-08-19,5500.0
C0036,2025-08-30,9500.0
C0036,2025-10-29,1300.0
C0037,2025-01-23,1300.0
C0037,2025-03-26,3600.0
C0037,2025-05-03,16800.0
C0037,2025-05-05,7100.0
C0037,2025-05-24,16700.0
C0037,2025-09-05,11000.0
C0037,2025-09-21,19300.0
C0038,2025-05-17,3900.0
C0038,2025-06-27,6300.0
C0038,2025-07-16,3500.0
C0038,2025-08-28,11000.0
C0038,2025-09-21,11000.0
C0038,2025-10-04,14500.0
C0039,2025-03-02,17400.0
C0039,2025-04-02,2700.0
C0039,2025-07-09,5200.0
C0039,2025-10-08,13600.0
C0039,2025-10-09,10600.0
C0040,2025-02-23,7200.0
C0040,2025-05-15,1100.0
C0040,2025-05-30,8800.0
C0040,2025-10-03,17500.0
C0041,2025-01-11,18800.0
C0041,2025-02-26,6800.0
C0041,2025-04-30,8600.0
C0041,2025-05-08,1900.0
C0041,2025-05-14,1500.0
C0041,2025-09-28,19500.0
C0042,2025-03-06,16800.0
C0042,2025-03-20,19200.0
C0042,2025-03-25,1500.0
C0042,2025-04-06,12000.0
C0042,2025-05-01,18200.0
C0042,2025-07-26,9100.0
C0043,2025-01-10,3000.0
C0043,2025-02-06,17900.0
C0043,2025-02-07,11300.0
C0043,2025-03-25,6300.0
C0043,2025-03-30,14300.0
C0043,2025-05-08,9500.0
C0043,2025-05-29,14400.0
C0043,2025-06-13,7100.0
C0043,2025-08-10,11900.0
C0043,2025-10-14,16300.0
C0044,2025-04-17,1600.0
C0044,2025-05-09,12300.0
C0044,2025-06-26,15700.0
C0044,2025-09-14,18000.0
C0044,2025-10-24,6700.0
C0045,2025-02-27,17900.0
C0045,2025-03-24,5000.0
C0045,2025-04-23,17200.0
C0045,2025-07-09,14100.0
C0045,2025-07-13,2300.0
C0045,2025-08-24,10700.0
C0045,2025-09-24,17500.0
C0046,2025-05-20,5500.0
C0046,2025-08-06,8000.0
C0046,2025-08-19,15200.0
C0046,2025-09-25,10700.0
C0047,2025-01-11,18000.0
C0047,2025-04-18,8100.0
C0047,2025-05-07,13100.0
C0047,2025-07-11,11200.0
C0047,2025-07-19,19200.0
C0047,2025-09-02,19600.0
C0047,2025-09-08,14700.0
C0047,2025-09-21,8300.0
C0047,2025-09-27,7300.0
C0047,2025-09-27,12400.0
C0048,2025-02-16,18300.0
C0048,2025-03-30,2200.0
C0048,2025-05-26,15600.0
C0048,2025-06-06,5900.0
C0048,2025-07-29,9700.0
C0048,2025-08-18,15400.0
C0049,2025-01-18,2400.0
C0049,2025-04-02,18700.0
C0049,2025-05-10,5100.0
C0049,2025-07-13,19800.0
C0049,2025-09-20,13500.0
C0049,2025-10-13,5500.0
C0050,2025-03-06,15700.0
C0050,2025-03-13,11800.0
C0050,2025-08-11,3600.0
C0051,2025-01-20,13700.0
C0051,2025-03-21,6800.0
C0051,2025-03-31,19000.0
C0051,2025-07-10,12700.0
C0051,2025-08-01,18200.0
C0051,2025-08-31,1200.0
C0051,2025-10-19,2500.0
C0052,2025-02-05,1700.0
C0052,2025-04-10,18900.0
C0052,2025-09-16,10700.0
C0052,2025-10-04,10200.0
C0052,2025-10-12,4200.0
C0053,2025-01-21,12200.0
C0053,2025-03-30,2800.0
C0053,2025-06-06,8300.0
C0053,2025-08-15,13600.0
C0053,2025-09-06,3200.0
C0054,2025-02-07,12100.0
C0054,2025-08-11,4100.0
C0054,2025-10-10,17800.0
C0054,2025-10-29,13700.0
C0055,2025-04-13,5900.0
C0055,2025-07-20,2300.0
C0055,2025-09-13,12100.0
C0055,2025-10-12,13800.0
C0056,2025-03-16,18400.0
C0056,2025-03-21,3300.0
C0056,2025-05-04,9800.0
C0056,2025-05-08,14500.0
C0056,2025-05-15,4700.0
C0056,2025-05-22,9700.0
C0056,2025-05-26,17900.0
C0056,2025-07-28,7400.0
C0056,2025-08-08,6000.0
C0056,2025-09-03,5500.0
C0056,2025-10-20,15900.0
C0057,2025-01-29,16400.0
C0057,2025-02-25,3600.0
C0057,2025-02-26,13300.0
C0057,2025-08-29,13600.0
C0057,2025-10-28,9700.0
C0058,2025-03-14,2000.0
C0058,2025-05-26,3400.0
C0059,2025-04-08,13000.0
C0059,2025-06-19,16900.0
C0059,2025-08-01,18200.0
C0059,2025-08-17,10700.0
C0060,2025-02-05,18000.0
C0060,2025-02-07,11600.0
C0060,2025-04-11,13100.0
C0060,2025-04-18,10300.0
C0060,2025-05-15,5700.0
C0060,2025-08-01,5600.0
C0060,2025-10-08,7800.0
C0061,2025-05-09,14800.0
C0061,2025-05-10,8400.0
C0061,2025-07-07,18400.0
C0061,2025-08-15,14100.0
C0062,2025-03-24,12000.0
C0062,2025-03-27,19800.0
C0062,2025-04-30,16900.0
C0062,2025-05-24,13500.0
C0062,2025-07-18,10900.0
C0062,2025-07-18,5200.0
C0062,2025-07-19,10500.0
C0062,2025-10-20,1600.0
C0063,2025-03-17,14100.0
C0063,2025-08-15,8500.0
C0063,2025-08-21,2300.0
C0064,2025-01-21,15100.0
C0064,2025-03-05,16800.0
C0064,2025-05-05,3300.0
C0065,2025-01-05,15700.0
C0065,2025-02-05,7000.0
C0065,2025-03-11,16100.0
C0065,2025-08-08,8200.0
C0065,2025-10-23,2300.0
C0066,2025-04-24,8100.0
C0066,2025-08-14,3000.0
C0066,2025-09-22,11600.0
C0067,2025-08-10,12400.0
C0067,2025-08-24,2700.0
C0068,2025-02-04,6300.0
C0068,2025-04-05,12900.0
C0068,2025-04-07,11300.0
C0068,2025-05-13,13000.0
C0068,2025-08-10,19200.0
C0068,2025-08-22,8700.0
C0068,2025-08-29,14800.0
C0068,2025-09-07,17400.0
C0069,2025-01-27,8900.0
C0069,2025-02-17,13400.0
C0069,2025-04-01,8700.0
C0069,2025-05-11,1400.0
C0069,2025-05-22,12700.0
C0069,2025-06-16,16400.0
C0069,2025-06-23,3700.0
C0069,2025-10-04,7100.0
C0070,2025-01-24,7800.0
C0070,2025-07-01,3800.0
C0070,2025-07-02,8200.0
C0070,2025-09-14,9200.0
C0071,2025-03-02,8400.0
C0071,2025-04-15,2900.0
C0071,2025-10-11,17900.0
C0071,2025-10-20,5000.0
C0072,2025-02-20,16800.0
C0072,2025-04-12,1700.0
C0072,2025-06-10,7800.0
C0072,2025-08-17,1400.0
C0072,2025-09-19,18500.0
C0072,2025-10-21,8100.0
C0073,2025-01-18,3500.0
C0073,2025-01-20,7500.0
C0073,2025-02-05,12600.0
C0073,2025-04-29,19100.0
C0073,2025-08-04,4000.0
C0073,2025-09-09,5400.0
C0073,2025-09-14,6000.0
C0074,2025-03-26,9000.0
C0074,2025-04-04,17200.0
C0074,2025-08-24,9900.0
C0074,2025-10-06,13100.0
C0075,2025-01-12,2000.0
C0075,2025-03-13,11600.0
C0075,2025-04-08,14200.0
C0075,2025-04-23,15300.0
C0075,2025-05-29,6000.0
C0075,2025-08-10,3200.0
C0075,2025-09-23,14600.0
C0076,2025-01-03,1200.0
C0076,2025-03-18,10500.0
C0076,2025-06-14,18600.0
C0076,2025-08-26,10100.0
C0076,2025-09-12,19300.0
C0077,2025-04-26,17800.0
C0077,2025-05-10,9700.0
C0077,2025-07-19,2900.0
C0077,2025-07-28,8400.0
C0077,2025-08-20,5700.0
C0077,2025-09-14,6600.0
C0077,2025-10-08,9900.0
C0078,2025-01-04,15600.0
C0078,2025-01-18,14500.0
C0078,2025-06-16,7600.0
C0078,2025-06-26,2700.0
C0079,2025-01-04,18900.0
C0079,2025-01-19,2700.0
C0079,2025-10-03,10100.0
C0080,2025-03-11,8300.0
C0080,2025-06-05,3400.0
C0080,2025-07-15,16900.0
C0080,2025-07-20,4900.0
C0080,2025-10-11,11700.0
C0081,2025-04-02,2500.0
C0081,2025-04-26,9000.0
C0081,2025-06-24,9500.0
C0081,2025-07-19,4700.0
C0081,2025-08-18,17000.0
C0081,2025-08-22,3600.0
C0081,2025-10-19,5400.0
C0081,2025-10-22,19100.0
C0082,2025-02-14,15100.0
C0082,2025-04-09,6600.0
C0082,2025-04-19,12400.0
C0082,2025-08-14,13800.0
C0082,2025-08-21,17700.0
C0082,2025-09-11,19900.0
C0082,2025-10-30,13600.0
C0083,2025-01-05,12800.0
C0083,2025-03-21,16200.0
C0083,2025-05-04,11200.0
C0083,2025-07-02,15300.0
C0083,2025-07-04,6700.0
C0083,2025-07-06,17300.0
C0083,2025-08-13,8100.0
C0083,2025-08-28,17100.0
C0083,2025-09-07,6100.0
C0084,2025-02-22,11800.0
C0084,2025-04-27,5100.0
C0084,2025-06-18,2800.0
C0084,2025-07-23,13000.0
C0085,2025-01-24,16200.0
C0085,2025-04-16,6400.0
C0085,2025-05-24,6100.0
C0085,2025-06-21,5300.0
C0085,2025-07-07,2600.0
C0085,2025-08-05,1200.0
C0085,2025-10-18,14100.0
C0086,2025-04-03,3900.0
C0086,2025-04-15,13300.0
C0086,2025-07-10,12000.0
C0086,2025-10-14,14700.0
C0087,2025-04-09,8800.0
C0087,2025-04-19,17300.0
C0087,2025-07-10,16700.0
C0087,2025-08-26,16800.0
C0087,2025-09-11,18500.0
C0088,2025-01-05,3900.0
C0088,2025-03-15,19000.0
C0088,2025-07-06,14800.0
C0088,2025-08-19,19900.0
C0088,2025-09-16,16500.0
C0089,2025-01-14,4500.0
C0089,2025-02-04,18800.0
C0089,2025-02-28,2900.0
C0089,2025-04-25,6400.0
C0089,2025-06-17,5100.0
C0089,2025-06-20,13700.0
C0089,2025-08-19,9000.0
C0090,2025-02-27,15100.0
C0090,2025-04-01,2200.0
C0090,2025-05-16,14300.0
C0090,2025-09-04,10000.0
C0091,2025-01-02,13900.0
C0091,2025-01-17,19300.0
C0091,2025-05-19,2500.0
C0091,2025-05-27,18700.0
C0091,2025-08-12,4800.0
C0091,2025-10-07,4500.0
C0092,2025-01-18,4100.0
C0092,2025-05-30,3300.0
C0092,2025-07-05,17800.0
C0092,2025-07-18,2100.0
C0092,2025-07-27,5100.0
C0092,2025-08-25,13400.0
C0092,2025-09-06,14700.0
C0093,2025-01-01,15100.0
C0093,2025-01-09,4100.0
C0093,2025-02-09,18600.0
C0093,2025-03-15,4000.0
C0093,2025-04-21,8800.0
C0093,2025-05-04,13000.0
C0093,2025-07-12,8800.0
C0093,2025-10-26,15000.0
C0094,2025-02-07,16300.0
C0094,2025-04-17,11700.0
C0094,2025-05-11,13800.0
C0094,2025-05-27,13800.0
C0094,2025-08-10,14900.0
C0094,2025-10-02,18800.0
C0095,2025-01-12,16800.0
C0095,2025-02-14,8300.0
C0095,2025-06-14,9300.0
C0095,2025-08-22,12500.0
C0095,2025-08-25,17100.0
C0096,2025-09-03,17400.0
C0096,2025-09-05,20000.0
C0096,2025-10-28,15100.0
C0097,2025-01-05,9200.0
C0097,2025-01-11,2400.0
C0097,2025-02-08,17700.0
C0097,2025-02-14,9800.0
C0097,2025-07-03,10200.0
C0097,2025-08-01,14700.0
C0098,2025-01-18,5300.0
C0098,2025-05-22,12300.0
C0098,2025-10-03,10200.0
C0099,2025-02-23,4600.0
C0099,2025-05-31,17900.0
C0099,2025-06-09,9400.0
C0099,2025-07-02,10500.0
C0099,2025-08-04,1400.0
C0099,2025-08-06,7700.0
C0099,2025-08-24,2200.0
C0099,2025-09-24,1700.0
C0099,2025-09-24,4300.0
C0100,2025-03-07,5900.0
C0100,2025-03-17,12400.0
C0100,2025-03-20,17600.0
C0100,2025-03-23,19500.0
C0100,2025-05-05,15700.0
C0100,2025-05-26,3900.0
C0100,2025-10-08,4500.0
C0100,2025-10-28,19800.0
C0101,2025-02-21,19100.0
C0101,2025-03-02,6700.0
C0101,2025-05-03,8000.0
C0101,2025-05-09,14100.0
C0101,2025-05-24,17100.0
C0101,2025-07-29,5200.0
C0102,2025-01-02,6500.0
C0102,2025-04-14,6400.0
C0102,2025-04-18,11200.0
C0102,2025-06-12,7100.0
C0102,2025-08-28,12600.0
C0102,2025-08-29,1500.0
C0102,2025-09-11,11100.0
C0103,2025-01-07,14400.0
C0103,2025-02-27,4900.0
C0103,2025-03-09,12700.0
C0103,2025-05-03,10500.0
C0103,2025-09-08,16900.0
C0103,2025-09-09,10100.0
C0104,2025-04-21,18100.0
C0104,2025-06-20,9400.0
C0104,2025-07-11,16100.0
C0104,2025-08-28,8000.0
C0104,2025-08-29,2400.0
C0104,2025-10-11,4300.0
C0105,2025-01-02,11800.0
C0105,2025-01-11,12900.0
C0105,2025-01-20,4500.0
C0105,2025-03-03,19900.0
C0105,2025-04-12,19100.0
C0105,2025-04-24,6400.0
C0105,2025-05-15,19500.0
C0105,2025-07-20,16800.0
C0105,2025-08-11,3400.0
C0105,2025-08-25,19500.0
C0106,2025-04-03,3600.0
C0106,2025-07-11,7000.0
C0107,2025-01-22,8900.0
C0107,2025-05-12,16700.0
C0107,2025-08-01,1200.0
C0107,2025-08-06,3300.0
C0107,2025-09-07,19800.0
C0107,2025-10-04,14500.0
C0108,2025-01-27,3000.0
C0108,2025-03-21,14600.0
C0108,2025-04-26,19900.0
C0108,2025-06-20,8900.0
C0108,2025-07-23,19400.0
C0108,2025-08-11,17200.0
C0108,2025-10-05,12600.0
C0109,2025-03-02,12400.0
C0109,2025-03-24,3100.0
C0109,2025-05-11,11200.0
C0109,2025-07-06,7600.0
C0109,2025-07-10,6200.0
C0110,2025-03-29,6900.0
C0110,2025-06-18,20000.0
C0110,2025-07-03,17400.0
C0110,2025-08-03,4600.0
C0110,2025-08-16,7100.0
C0110,2025-10-05,11600.0
C0110,2025-10-29,2400.0
C0111,2025-01-07,9800.0
C0111,2025-03-06,6000.0
C0111,2025-04-19,3600.0
C0111,2025-09-23,17800.0
C0112,2025-08-04,19700.0
C0112,2025-09-28,7100.0
C0112,2025-10-03,15300.0
C0113,2025-03-22,12900.0
C0113,2025-05-12,7300.0
C0113,2025-08-15,12700.0
C0113,2025-10-27,8000.0
C0114,2025-01-05,17000.0
C0114,2025-02-06,3600.0
C0114,2025-03-18,20000.0
C0114,2025-06-18,10000.0
C0114,2025-08-07,3400.0
C0114,2025-08-12,4300.0
C0114,2025-08-19,7000.0
C0114,2025-09-26,6200.0
C0114,2025-10-04,10500.0
C0115,2025-02-14,6300.0
C0115,2025-03-09,15700.0
C0115,2025-04-19,7000.0
C0115,2025-04-21,15800.0
C0115,2025-05-07,11700.0
C0115,2025-06-13,15800.0
C0115,2025-07-12,14000.0
C0115,2025-08-15,5500.0
C0116,2025-01-18,1000.0
C0116,2025-02-16,6700.0
C0116,2025-04-21,1200.0
C0116,2025-05-15,13300.0
C0116,2025-07-23,13100.0
C0116,2025-08-13,12700.0
C0116,2025-09-03,8900.0
C0116,2025-10-28,3500.0
C0117,2025-02-07,1000.0
C0117,2025-02-24,1300.0
C0117,2025-03-17,17500.0
C0117,2025-03-22,16500.0
C0117,2025-06-01,14600.0
C0117,2025-07-28,12200.0
C0117,2025-08-11,9000.0
C0117,2025-08-16,19000.0
C0117,2025-08-27,9100.0
C0117,2025-09-05,6600.0
C0118,2025-01-30,19900.0
C0118,2025-02-22,13600.0
C0118,2025-04-22,1900.0
C0118,2025-05-30,15400.0
C0118,2025-08-01,20000.0
C0118,2025-09-16,14500.0
C0119,2025-01-23,15600.0
C0119,2025-02-12,2000.0
C0119,2025-02-16,16700.0
C0119,2025-03-03,16100.0
C0119,2025-04-11,16300.0
C0119,2025-06-04,11000.0
C0119,2025-08-07,14500.0
C0119,2025-09-23,4400.0
C0119,2025-09-28,1200.0
C0120,2025-01-08,18300.0
C0120,2025-03-19,9900.0
C0120,2025-05-10,3500.0
C0120,2025-05-23,11300.0
C0120,2025-09-18,2400.0
C0120,2025-09-18,11300.0
C0121,2025-02-10,10000.0
C0121,2025-03-15,4700.0
C0121,2025-04-20,15300.0
C0121,2025-05-31,2000.0
C0121,2025-08-08,1800.0
C0121,2025-08-17,2800.0
C0121,2025-09-29,12800.0
C0121,2025-10-16,13000.0
C0122,2025-02-06,11300.0
C0122,2025-03-12,5200.0
C0122,2025-03-28,12300.0
C0122,2025-07-03,5000.0
C0122,2025-07-18,9400.0
C0122,2025-09-07,12200.0
C0123,2025-04-13,14900.0
C0123,2025-10-14,4200.0
C0123,2025-10-30,17100.0
C0124,2025-01-15,11300.0
C0124,2025-02-11,14900.0
C0124,2025-05-07,10200.0
C0124,2025-05-26,1700.0
C0124,2025-07-02,16900.0
C0124,2025-09-01,18100.0
C0124,2025-10-05,6400.0
C0124,2025-10-21,16200.0
C0125,2025-02-26,7300.0
C0125,2025-03-12,14800.0
C0125,2025-05-10,18600.0
C0125,2025-07-02,9200.0
C0125,2025-08-26,10300.0
C0126,2025-02-28,15500.0
C0126,2025-05-07,16500.0
C0126,2025-05-12,18200.0
C0126,2025-08-04,12200.0
C0126,2025-10-29,10600.0
C0127,2025-04-23,11300.0
C0127,2025-07-28,16500.0
C0127,2025-07-31,16400.0
C0128,2025-02-07,1500.0
C0128,2025-03-14,5800.0
C0128,2025-04-27,6300.0
C0128,2025-06-26,6700.0
C0128,2025-08-21,5600.0
C0128,2025-09-10,9800.0
C0128,2025-10-20,5500.0
C0129,2025-02-01,10300.0
C0129,2025-04-09,4800.0
C0129,2025-05-18,7700.0
C0129,2025-05-23,17200.0
C0129,2025-06-04,11400.0
C0129,2025-08-23,16700.0
C0129,2025-09-25,2300.0
C0129,2025-10-09,6300.0
C0130,2025-02-09,14100.0
C0130,2025-04-02,17000.0
C0130,2025-06-24,7400.0
C0130,2025-06-25,15000.0
C0131,2025-04-27,14200.0
C0131,2025-05-12,10900.0
C0131,2025-07-11,14700.0
C0131,2025-08-01,7300.0
C0131,2025-08-07,13000.0
C0131,2025-08-24,5700.0
C0131,2025-10-10,11200.0
C0132,2025-01-13,8600.0
C0132,2025-03-30,17700.0
C0132,2025-05-19,18600.0
C0132,2025-06-25,10200.0
C0132,2025-07-09,9900.0
C0132,2025-08-02,1300.0
C0132,2025-10-25,10000.0
C0133,2025-02-15,5400.0
C0133,2025-04-05,3700.0
C0133,2025-05-24,20000.0
C0134,2025-02-12,5900.0
C0134,2025-02-12,19200.0
C0134,2025-02-22,6500.0
C0134,2025-07-06,3100.0
C0134,2025-08-15,6400.0
C0135,2025-01-18,18700.0
C0135,2025-02-17,13700.0
C0135,2025-02-28,14200.0
C0135,2025-08-20,3100.0
C0136,2025-04-09,5900.0
C0136,2025-05-18,14400.0
C0136,2025-06-13,16100.0
C0136,2025-06-29,20000.0
C0136,2025-08-31,9400.0
C0136,2025-10-14,10900.0
C0137,2025-01-11,3800.0
C0137,2025-02-17,11700.0
C0137,2025-02-27,3500.0
C0137,2025-04-01,14800.0
C0137,2025-04-18,7200.0
C0137,2025-06-29,15100.0
C0137,2025-08-20,6600.0
C0137,2025-09-13,16600.0
C0137,2025-10-01,9500.0
C0137,2025-10-11,4400.0
C0137,2025-10-23,14500.0
C0138,2025-01-18,3500.0
C0138,2025-04-28,5400.0
C0138,2025-06-09,19400.0
C0138,2025-06-16,7500.0
C0138,2025-10-09,11300.0
C0138,2025-10-17,13300.0
C0139,2025-02-10,14300.0
C0139,2025-02-13,2000.0
C0139,2025-05-26,10900.0
C0139,2025-06-18,8200.0
C0139,2025-06-23,9300.0
C0139,2025-09-03,11500.0
C0139,2025-09-10,19200.0
C0140,2025-01-16,6300.0
C0140,2025-02-19,5800.0
C0140,2025-03-12,5700.0
C0140,2025-03-15,4000.0
C0140,2025-05-19,2800.0
C0140,2025-07-07,3800.0
C0140,2025-08-03,11800.0
C0140,2025-08-20,8800.0
C0140,2025-09-16,1600.0
C0141,2025-02-15,16500.0
C0141,2025-03-02,3900.0
C0141,2025-06-28,7300.0
C0141,2025-06-30,12400.0
C0141,2025-07-26,15000.0
C0141,2025-07-30,2100.0
C0141,2025-08-02,11200.0
C0141,2025-10-25,1200.0
C0142,2025-02-01,5100.0
C0142,2025-02-11,4900.0
C0142,2025-07-03,18200.0
C0142,2025-10-14,3300.0
C0143,2025-02-03,7500.0
C0143,2025-04-05,14200.0
C0143,2025-04-18,9300.0
C0143,2025-06-04,19800.0
C0143,2025-06-24,8100.0
C0143,2025-08-03,15800.0
C0143,2025-08-19,12600.0
C0143,2025-09-02,17800.0
C0144,2025-01-24,2700.0
C0144,2025-01-27,5500.0
C0144,2025-01-31,18600.0
C0144,2025-06-06,15600.0
C0144,2025-08-24,11200.0
C0145,2025-04-03,20000.0
C0145,2025-05-31,17400.0
C0145,2025-07-02,15800.0
C0145,2025-09-15,12400.0
C0145,2025-09-17,7400.0
C0145,2025-10-17,6300.0
C0146,2025-05-16,18000.0
C0146,2025-08-01,17500.0
C0146,2025-10-03,12800.0
C0146,2025-10-19,10700.0
C0147,2025-03-13,9400.0
C0147,2025-03-24,5600.0
C0147,2025-04-26,10700.0
C0147,2025-09-05,11600.0
C0148,2025-02-13,2500.0
C0148,2025-02-18,2900.0
C0148,2025-02-26,1500.0
C0148,2025-03-18,18800.0
C0148,2025-06-17,15100.0
C0148,2025-06-18,1800.0
C0148,2025-07-17,7000.0
C0149,2025-04-05,6200.0
C0149,2025-05-09,9200.0
C0150,2025-01-02,12700.0
C0150,2025-01-23,5300.0
C0150,2025-02-25,5700.0
C0151,2025-01-27,14300.0
C0151,2025-03-17,4900.0
C0151,2025-03-23,18600.0
C0151,2025-10-03,5700.0
C0152,2025-04-18,13500.0
C0152,2025-09-01,3500.0
C0152,2025-10-14,16500.0
C0152,2025-10-28,17100.0
C0153,2025-01-28,9200.0
C0153,2025-02-19,6600.0
C0153,2025-03-25,19300.0
C0153,2025-09-25,19400.0
C0154,2025-01-07,10800.0
C0154,2025-04-27,4400.0
C0154,2025-06-24,7700.0
C0154,2025-07-22,10400.0
