CustomerID,Date,Amount
C0015,2025-04-02,27900.0
C0015,2025-04-04,24100.0
C0015,2025-04-15,15400.0
C0015,2025-05-01,24000.0
C0015,2025-05-03,14000.0
C0015,2025-05-12,24100.0
C0015,2025-06-06,10800.0
C0015,2025-06-19,12900.0
C0015,2025-06-23,1800.0
C0015,2025-06-28,21400.0
C0015,2025-06-29,7600.0
C0015,2025-06-29,14800.0
C0015,2025-07-04,7600.0
C0015,2025-07-13,20500.0
C0015,2025-07-18,12600.0
C0015,2025-08-11,5800.0
C0015,2025-08-11,22300.0
C0015,2025-08-13,5200.0
C0015,2025-09-17,24200.0
C0015,2025-09-30,30000.0
C0015,2025-10-16,6500.0
C0015,2025-10-20,21100.0
C0015,2025-10-25,16600.0
C0015,2025-10-25,6800.0
C0015,2025-10-25,15000.0
C0015,2025-10-28,22200.0
C0016,2025-01-15,4700.0
C0016,2025-01-25,8200.0
C0016,2025-01-26,1700.0
C0016,2025-01-27,19100.0
C0016,2025-02-02,14800.0
C0016,2025-02-28,13200.0
C0016,2025-03-04,19800.0
C0016,2025-03-15,13900.0
C0016,2025-03-27,15300.0
C0016,2025-03-29,11900.0
C0016,2025-04-11,9600.0
C0016,2025-04-18,21900.0
C0016,2025-04-22,2700.0
C0016,2025-04-22,8000.0
C0016,2025-05-11,25800.0
C0016,2025-05-18,2500.0
C0016,2025-05-20,17900.0
C0016,2025-06-13,24000.0
C0016,2025-06-14,18100.0
C0016,2025-06-23,26200.0
C0016,2025-07-12,13900.0
C0016,2025-08-02,19100.0
C0016,2025-09-19,30000.0
C0016,2025-09-23,6100.0
C0016,2025-10-02,27600.0
C0016,2025-10-02,1300.0
C0016,2025-10-10,8300.0
C0016,2025-10-13,6600.0
C0016,2025-10-23,15400.0
C0017,2025-01-01,21700.0
C0017,2025-01-02,7300.0
C0017,2025-01-09,27700.0
C0017,2025-01-30,24900.0
C0017,2025-02-06,14200.0
C0017,2025-02-10,22100.0
C0017,2025-02-20,27500.0
C0017,2025-02-22,19300.0
C0017,2025-02-22,15800.0
C0017,2025-02-25,13500.0
C0017,2025-03-03,22100.0
C0017,2025-03-15,16100.0
C0017,2025-03-22,13300.0
C0017,2025-03-27,10900.0
C0017,2025-03-29,13200.0
C0017,2025-04-17,18000.0
C0017,2025-04-22,5700.0
C0017,2025-04-25,28900.0
C0017,2025-04-28,5500.0
C0017,2025-04-29,29200.0
C0017,2025-05-11,16300.0
C0017,2025-05-16,5100.0
C0017,2025-05-24,27100.0
C0017,2025-05-24,5500.0
C0017,2025-06-19,7800.0
C0017,2025-07-15,5800.0
C0017,2025-08-11,17300.0
C0017,2025-08-12,18700.0
C0017,2025-08-15,19900.0
C0017,2025-08-27,2900.0
C0017,2025-08-28,18000.0
C0017,2025-09-01,1700.0
C0017,2025-09-13,28400.0
C0017,2025-09-23,18000.0
C0017,2025-09-23,23200.0
C0017,2025-09-26,1900.0
C0017,2025-10-04,5100.0
C0017,2025-10-07,18000.0
C0017,2025-10-11,13600.0
C0017,2025-10-17,1700.0
C0017,2025-10-20,28600.0
C0017,2025-10-21,10600.0
C0018,2025-01-03,12500.0
C0018,2025-01-28,10600.0
C0018,2025-02-26,13500.0
C0018,2025-03-13,29300.0
C0018,2025-03-22,8400.0
C0018,2025-03-23,26500.0
C0018,2025-04-19,11600.0
C0018,2025-04-21,15100.0
C0018,2025-04-25,8300.0
C0018,2025-06-03,9200.0
C0018,2025-06-05,12800.0
C0018,2025-06-07,13900.0
C0018,2025-06-13,27300.0
C0018,2025-06-15,19800.0
C0018,2025-06-16,25800.0
C0018,2025-07-02,22800.0
C0018,2025-07-05,29400.0
C0018,2025-08-29,18300.0
C0019,2025-01-13,20900.0
C0019,2025-01-14,17800.0
C0019,2025-01-19,2800.0
C0019,2025-01-31,1400.0
C0019,2025-02-01,17800.0
C0019,2025-02-07,12500.0
C0019,2025-02-21,13500.0
C0019,2025-03-01,28300.0
C0019,2025-03-01,21400.0
C0019,2025-03-07,16000.0
C0019,2025-03-09,2200.0
C0019,2025-03-25,1900.0
C0019,2025-03-26,5600.0
C0019,2025-04-22,15700.0
C0019,2025-04-28,17600.0
C0019,2025-05-11,29500.0
C0019,2025-05-21,15300.0
C0019,2025-05-24,15000.0
C0019,2025-06-01,4400.0
C0019,2025-06-02,17500.0
C0019,2025-07-05,22100.0
C0019,2025-07-09,4400.0
C0019,2025-07-10,12400.0
C0019,2025-07-11,19100.0
C0019,2025-07-14,8300.0
C0019,2025-07-23,4100.0
C0019,2025-07-27,23600.0
C0019,2025-08-06,5600.0
C0019,2025-08-06,3200.0
C0019,2025-08-11,7100.0
C0019,2025-08-30,29100.0
C0019,2025-09-01,7300.0
C0019,2025-09-15,11600.0
C0019,2025-10-15,18500.0
C0019,2025-10-20,24100.0
C0019,2025-10-21,13600.0
C0019,2025-10-22,20300.0
C0019,2025-10-29,19900.0
C0020,2025-01-05,21200.0
C0020,2025-01-09,22100.0
C0020,2025-01-18,16700.0
C0020,2025-01-23,15700.0
C0020,2025-01-26,25000.0
C0020,2025-02-12,20500.0
C0020,2025-02-24,16700.0
C0020,2025-03-30,13000.0
C0020,2025-04-01,13200.0
C0020,2025-04-12,21700.0
C0020,2025-04-14,3800.0
C0020,2025-05-06,5500.0
C0020,2025-06-24,6600.0
C0020,2025-06-30,12900.0
C0020,2025-07-18,9100.0
C0020,2025-07-23,1500.0
C0020,2025-07-30,23900.0
C0020,2025-08-01,14600.0
C0020,2025-08-08,2100.0
C0020,2025-08-22,16900.0
C0020,2025-08-27,27100.0
C0020,2025-08-28,28000.0
C0020,2025-08-29,9800.0
C0020,2025-09-27,16200.0
C0020,2025-10-01,12200.0
C0020,2025-10-14,7200.0
C0020,2025-10-17,1400.0
C0020,2025-10-25,13500.0
C0021,2025-01-16,6800.0
C0021,2025-01-22,9800.0
C0021,2025-01-23,18400.0
C0021,2025-02-01,23200.0
C0021,2025-02-03,1100.0
C0021,2025-02-22,17400.0
C0021,2025-03-04,25700.0
C0021,2025-03-20,19200.0
C0021,2025-03-23,15000.0
C0021,2025-04-02,3100.0
C0021,2025-04-04,14600.0
C0021,2025-04-26,2300.0
C0021,2025-04-27,13000.0
C0021,2025-06-02,29000.0
C0021,2025-06-04,27500.0
C0021,2025-06-21,22300.0
C0021,2025-06-23,14500.0
C0021,2025-06-23,19500.0
C0021,2025-07-02,23500.0
C0021,2025-07-12,29800.0
C0021,2025-07-13,7500.0
C0021,2025-08-01,24900.0
C0021,2025-08-08,2500.0
C0021,2025-08-08,25200.0
C0021,2025-09-11,2700.0
C0021,2025-10-22,11900.0
C0021,2025-10-23,13500.0
C0022,2025-01-05,25100.0
C0022,2025-01-14,20000.0
C0022,2025-01-15,16100.0
C0022,2025-01-18,23000.0
C0022,2025-01-22,21900.0
C0022,2025-02-04,27900.0
C0022,2025-02-10,1200.0
C0022,2025-02-19,23700.0
C0022,2025-02-20,4900.0
C0022,2025-02-25,1000.0
C0022,2025-02-27,9800.0
C0022,2025-04-05,7100.0
C0022,2025-04-12,5100.0
C0022,2025-04-14,3200.0
C0022,2025-05-11,28700.0
C0022,2025-05-31,18900.0
C0022,2025-06-04,16900.0
C0022,2025-06-25,8700.0
C0022,2025-06-25,18200.0
C0022,2025-07-17,3200.0
C0022,2025-07-22,2200.0
C0022,2025-08-06,20600.0
C0022,2025-09-10,21300.0
C0022,2025-10-14,17300.0
C0022,2025-10-14,23900.0
C0022,2025-10-16,5900.0
C0022,2025-10-31,11000.0
C0023,2025-01-26,15800.0
C0023,2025-01-30,27800.0
C0023,2025-02-05,18300.0
C0023,2025-02-22,6400.0
C0023,2025-02-23,29400.0
C0023,2025-02-24,13500.0
C0023,2025-03-02,16100.0
C0023,2025-03-11,14300.0
C0023,2025-03-26,11400.0
C0023,2025-04-21,18000.0
C0023,2025-05-01,24200.0
C0023,2025-05-12,1300.0
C0023,2025-05-19,18200.0
C0023,2025-06-07,4400.0
C0023,2025-06-26,17500.0
C0023,2025-07-22,25100.0
C0023,2025-07-22,20000.0
C0023,2025-07-24,3800.0
C0023,2025-07-30,18000.0
C0023,2025-08-29,14200.0
C0023,2025-09-08,9600.0
C0023,2025-09-14,15200.0
C0023,2025-10-11,26400.0
C0024,2025-01-07,18600.0
C0024,2025-01-14,23500.0
C0024,2025-01-14,8100.0
C0024,2025-02-09,19400.0
C0024,2025-02-16,14500.0
C0024,2025-02-28,20800.0
C0024,2025-03-06,23500.0
C0024,2025-03-27,15500.0
C0024,2025-05-01,29700.0
C0024,2025-06-16,27400.0
C0024,2025-06-18,19000.0
C0024,2025-07-05,20900.0
C0024,2025-07-22,13600.0
C0024,2025-07-23,21300.0
C0024,2025-08-18,3400.0
C0024,2025-09-08,17800.0
C0024,2025-09-10,1100.0
C0024,2025-09-16,7800.0
C0025,2025-01-02,18300.0
C0025,2025-01-02,4100.0
C0025,2025-01-02,24200.0
C0025,2025-01-03,24000.0
C0025,2025-02-15,4200.0
C0025,2025-03-12,12000.0
C0025,2025-03-30,19000.0
C0025,2025-04-07,26400.0
C0025,2025-05-10,17000.0
C0025,2025-05-13,11600.0
C0025,2025-05-15,14300.0
C0025,2025-05-19,14500.0
C0025,2025-05-28,27900.0
C0025,2025-05-30,4200.0
C0025,2025-05-31,2100.0
C0025,2025-06-17,13600.0
C0025,2025-06-22,3000.0
C0025,2025-07-04,28100.0
C0025,2025-07-10,2400.0
C0025,2025-07-19,7200.0
C0025,2025-07-30,3800.0
C0025,2025-08-21,28000.0
C0025,2025-08-30,20000.0
C0025,2025-09-24,2600.0
C0025,2025-09-27,29300.0
C0025,2025-10-18,17900.0
C0025,2025-10-26,23300.0
C0026,2025-01-07,13100.0
C0026,2025-02-16,24800.0
C0026,2025-03-05,27000.0
C0026,2025-03-12,16200.0
C0026,2025-04-14,16500.0
C0026,2025-04-24,19300.0
C0026,2025-04-26,29100.0
C0026,2025-05-02,2400.0
C0026,2025-05-10,13200.0
C0026,2025-05-18,8600.0
C0026,2025-05-30,13000.0
C0026,2025-06-13,9300.0
C0026,2025-06-17,23800.0
C0026,2025-06-18,26500.0
C0026,2025-07-04,25400.0
C0026,2025-07-11,17100.0
C0026,2025-07-16,18000.0
C0026,2025-07-28,28500.0
C0026,2025-08-14,9000.0
C0026,2025-08-20,23300.0
C0026,2025-08-29,16600.0
C0026,2025-08-29,26100.0
C0026,2025-09-28,13400.0
C0026,2025-10-16,13700.0
C0026,2025-10-21,9200.0
C0027,2025-01-06,27400.0
C0027,2025-01-12,1900.0
C0027,2025-02-08,30000.0
C0027,2025-02-22,12700.0
C0027,2025-02-22,18500.0
C0027,2025-03-02,26900.0
C0027,2025-03-12,16000.0
C0027,2025-04-21,14600.0
C0027,2025-06-07,19300.0
C0027,2025-06-12,20200.0
C0027,2025-07-13,13700.0
C0027,2025-07-29,23100.0
C0027,2025-08-17,12400.0
C0027,2025-08-31,13400.0
C0027,2025-09-13,3200.0
C0027,2025-09-18,21800.0
C0027,2025-09-22,3800.0
C0027,2025-09-28,15600.0
C0027,2025-10-02,9100.0
C0027,2025-10-13,15400.0
C0027,2025-10-18,13100.0
C0027,2025-10-25,10700.0
C0027,2025-10-29,25300.0
C0028,2025-02-02,19700.0
C0028,2025-02-06,7400.0
C0028,2025-02-08,12400.0
C0028,2025-02-24,22900.0
C0028,2025-02-26,3200.0
C0028,2025-02-28,10600.0
C0028,2025-03-08,4500.0
C0028,2025-03-12,22700.0
C0028,2025-03-12,18400.0
C0028,2025-03-21,15800.0
C0028,2025-04-18,9600.0
C0028,2025-04-29,11100.0
C0028,2025-05-01,27200.0
C0028,2025-05-02,2500.0
C0028,2025-05-24,27200.0
C0028,2025-05-30,18200.0
C0028,2025-06-15,5200.0
C0028,2025-06-24,26200.0
C0028,2025-06-25,22200.0
C0028,2025-06-30,9700.0
C0028,2025-07-09,8700.0
C0028,2025-07-19,23000.0
C0028,2025-08-11,19000.0
C0028,2025-09-13,22700.0
C0028,2025-10-09,7000.0
C0028,2025-10-10,23300.0
C0028,2025-10-23,25700.0
C0029,2025-01-17,29900.0
C0029,2025-01-21,8100.0
C0029,2025-01-26,2800.0
C0029,2025-02-18,29900.0
C0029,2025-03-19,26700.0
C0029,2025-03-31,14300.0
C0029,2025-04-02,11400.0
C0029,2025-04-05,26100.0
C0029,2025-04-09,9000.0
C0029,2025-05-21,4100.0
C0029,2025-05-26,22500.0
C0029,2025-06-03,5500.0
C0029,2025-06-22,23900.0
C0029,2025-06-30,29000.0
C0029,2025-07-12,10700.0
C0029,2025-07-13,23500.0
C0029,2025-07-21,3800.0
C0029,2025-07-31,4100.0
C0029,2025-08-07,2000.0
C0029,2025-08-11,23900.0
C0029,2025-08-31,23800.0
C0029,2025-09-03,2100.0
C0029,2025-09-13,18000.0
C0029,2025-09-16,23000.0
C0029,2025-09-21,25300.0
C0029,2025-10-10,16200.0
C0029,2025-10-14,3600.0
C0029,2025-10-29,19000.0
C0029,2025-10-30,15500.0
C0030,2025-01-23,18100.0
C0030,2025-02-18,26900.0
C0030,2025-02-24,12600.0
C0030,2025-03-01,18600.0
C0030,2025-03-15,19400.0
C0030,2025-04-01,5800.0
C0030,2025-04-11,11700.0
C0030,2025-05-03,27100.0
C0030,2025-05-14,29700.0
C0030,2025-05-25,18300.0
C0030,2025-06-05,24600.0
C0030,2025-06-07,3300.0
C0030,2025-06-09,10100.0
C0030,2025-06-13,2700.0
C0030,2025-06-18,13000.0
C0030,2025-06-22,24800.0
C0030,2025-07-18,25900.0
C0030,2025-07-25,17100.0
C0030,2025-07-31,11200.0
C0030,2025-08-08,3300.0
C0030,2025-08-09,2000.0
C0030,2025-09-24,25700.0
C0030,2025-09-26,22400.0
C0030,2025-10-14,16700.0
C0031,2025-01-03,28800.0
C0031,2025-01-10,1300.0
C0031,2025-01-19,5000.0
C0031,2025-02-19,23800.0
C0031,2025-02-28,3500.0
C0031,2025-03-15,23200.0
C0031,2025-03-16,18400.0
C0031,2025-03-26,29500.0
C0031,2025-04-08,2600.0
C0031,2025-04-21,25800.0
C0031,2025-05-05,5300.0
C0031,2025-05-11,24800.0
C0031,2025-05-18,16500.0
C0031,2025-06-02,15000.0
C0031,2025-06-16,27700.0
C0031,2025-07-25,20000.0
C0031,2025-08-03,7100.0
C0031,2025-09-06,24200.0
C0031,2025-10-05,7500.0
C0031,2025-10-23,12200.0
C0031,2025-10-26,22300.0
C0031,2025-10-30,24400.0
C0032,2025-01-03,15100.0
C0032,2025-01-14,10800.0
C0032,2025-02-01,14300.0
C0032,2025-02-16,7600.0
C0032,2025-02-26,29900.0
C0032,2025-03-07,5800.0
C0032,2025-03-15,10900.0
C0032,2025-04-12,26800.0
C0032,2025-05-04,16800.0
C0032,2025-05-14,19800.0
C0032,2025-05-24,24200.0
C0032,2025-06-12,5000.0
C0032,2025-06-16,27700.0
C0032,2025-07-26,16600.0
C0032,2025-08-01,6600.0
C0032,2025-08-09,13900.0
C0032,2025-08-10,18700.0
C0032,2025-08-11,20500.0
C0032,2025-08-26,22900.0
C0032,2025-09-07,17900.0
C0032,2025-10-05,21900.0
C0032,2025-10-09,29100.0
C0032,2025-10-25,17800.0
C0033,2025-01-02,19400.0
C0033,2025-01-04,16400.0
C0033,2025-01-14,13700.0
C0033,2025-02-24,26900.0
C0033,2025-02-27,25700.0
C0033,2025-03-02,15600.0
C0033,2025-03-09,22300.0
C0033,2025-03-23,28400.0
C0033,2025-03-26,18400.0
C0033,2025-03-29,6000.0
C0033,2025-03-31,8700.0
C0033,2025-04-22,27100.0
C0033,2025-05-07,12600.0
C0033,2025-05-17,15800.0
C0033,2025-05-21,22200.0
C0033,2025-05-24,14600.0
C0033,2025-07-15,19600.0
C0033,2025-07-16,5900.0
C0033,2025-08-04,1800.0
C0033,2025-08-29,10000.0
C0033,2025-09-02,6900.0
C0033,2025-09-07,3300.0
C0033,2025-09-24,8200.0
C0034,2025-01-19,10800.0
C0034,2025-02-02,21100.0
C0034,2025-02-12,13900.0
C0034,2025-03-10,10600.0
C0034,2025-03-16,15900.0
C0034,2025-03-19,1200.0
C0034,2025-04-14,16200.0
C0034,2025-04-18,20100.0
C0034,2025-04-22,12600.0
C0034,2025-04-25,14800.0
C0034,2025-04-27,27200.0
